"Category","Key","Url","File"
"HeroBackgrounds","heroes_backgrounds_unicorn_bg_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/heroes/backgrounds/unicorn_bg.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\HeroBackgrounds\heroes_backgrounds_unicorn_bg_webp.webp"
"HeroBackgrounds","heroes_backgrounds_haze_bg_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/heroes/backgrounds/haze_bg.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\HeroBackgrounds\heroes_backgrounds_haze_bg_png.png"
"HeroBackgrounds","heroes_backgrounds_mina_bg_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/heroes/backgrounds/mina_bg.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\HeroBackgrounds\heroes_backgrounds_mina_bg_webp.webp"
"HeroBackgrounds","heroes_backgrounds_grey_talon_bg_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/heroes/backgrounds/grey_talon_bg.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\HeroBackgrounds\heroes_backgrounds_grey_talon_bg_webp.webp"
"LobbyBackgrounds","main_menu_survey_bg_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/survey_bg.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\LobbyBackgrounds\main_menu_survey_bg_webp.webp"
"LobbyBackgrounds","main_menu_background_nyc_cityscape_bw_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/background_nyc_cityscape_bw.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\LobbyBackgrounds\main_menu_background_nyc_cityscape_bw_webp.webp"
"LobbyBackgrounds","main_menu_bg_city_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/bg_city.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\LobbyBackgrounds\main_menu_bg_city_png.png"
"LobbyBackgrounds","main_menu_recommend_bg_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/recommend_bg.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\LobbyBackgrounds\main_menu_recommend_bg_png.png"
"Logos","main_menu_deadlock_logo_inner_svg","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/deadlock_logo_inner.svg","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Logos\main_menu_deadlock_logo_inner_svg.svg"
"LobbyBackgrounds","main_menu_bg_city_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/bg_city.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\LobbyBackgrounds\main_menu_bg_city_webp.webp"
"Logos","main_menu_logo_icon_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/logo_icon.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Logos\main_menu_logo_icon_webp.webp"
"Logos","main_menu_deadlock_logo_outer_svg","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/deadlock_logo_outer.svg","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Logos\main_menu_deadlock_logo_outer_svg.svg"
"Logos","main_menu_nav_bg_02_svg","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/nav_bg_02.svg","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Logos\main_menu_nav_bg_02_svg.svg"
"Logos","main_menu_logo_icon_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/logo_icon.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Logos\main_menu_logo_icon_png.png"
"Logos","main_menu_deadlock_logo_eye_svg","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/deadlock_logo_eye.svg","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Logos\main_menu_deadlock_logo_eye_svg.svg"
"Logos","main_menu_nav_bg_03_svg","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/nav_bg_03.svg","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Logos\main_menu_nav_bg_03_svg.svg"
"LobbyBackgrounds","main_menu_background_nyc_cityscape_bw_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/background_nyc_cityscape_bw.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\LobbyBackgrounds\main_menu_background_nyc_cityscape_bw_png.png"
"Logos","main_menu_deadlock_logo_inner_noeye_svg","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/deadlock_logo_inner_noeye.svg","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Logos\main_menu_deadlock_logo_inner_noeye_svg.svg"
"LobbyBackgrounds","main_menu_survey_bg_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/survey_bg.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\LobbyBackgrounds\main_menu_survey_bg_png.png"
"Logos","main_menu_nav_bg_01_svg","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/nav_bg_01.svg","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Logos\main_menu_nav_bg_01_svg.svg"
"Logos","main_menu_nav_bg_red_svg","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/nav_bg_red.svg","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Logos\main_menu_nav_bg_red_svg.svg"
"LobbyBackgrounds","main_menu_recommend_bg_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/main_menu/recommend_bg.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\LobbyBackgrounds\main_menu_recommend_bg_webp.webp"
"Panels","hud_core_spirit_jar_frame_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/spirit_jar_frame.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_spirit_jar_frame_png.png"
"Panels","hud_core_ability_frame_passive_3_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/ability_frame_passive_3.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_ability_frame_passive_3_png.png"
"TeamBadges","hud_core_team2_patron_logo_reveal_mask_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/team2_patron_logo_reveal_mask.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_team2_patron_logo_reveal_mask_webp.webp"
"TeamBadges","hud_core_team1_patron_logo_reveal_mask_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/team1_patron_logo_reveal_mask.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_team1_patron_logo_reveal_mask_png.png"
"TeamBadges","hud_core_team1_icon_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/team1_icon.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_team1_icon_png.png"
"TeamBadges","hud_core_team2_icon_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/team2_icon.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_team2_icon_webp.webp"
"Panels","hud_core_spirit_jar_frame_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/spirit_jar_frame.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_spirit_jar_frame_webp.webp"
"TeamBadges","hud_core_icon_team1_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/icon_team1.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_icon_team1_webp.webp"
"Panels","hud_core_ability_frame_passive_2_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/ability_frame_passive_2.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_ability_frame_passive_2_webp.webp"
"Panels","hud_core_ability_frame_passive_2_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/ability_frame_passive_2.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_ability_frame_passive_2_png.png"
"Panels","hud_core_brawl_sigil_outer_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/brawl_sigil_outer.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_brawl_sigil_outer_webp.webp"
"Panels","hud_core_ability_frame_passive_1_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/ability_frame_passive_1.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_ability_frame_passive_1_webp.webp"
"TeamBadges","hud_core_icon_team1_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/icon_team1.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_icon_team1_png.png"
"Panels","hud_core_ability_frame_passive_0_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/ability_frame_passive_0.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_ability_frame_passive_0_png.png"
"Panels","hud_core_ability_frame_passive_1_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/ability_frame_passive_1.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_ability_frame_passive_1_png.png"
"TeamBadges","hud_core_team2_icon_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/team2_icon.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_team2_icon_png.png"
"TeamBadges","hud_core_team1_patron_logo_reveal_mask_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/team1_patron_logo_reveal_mask.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_team1_patron_logo_reveal_mask_webp.webp"
"Panels","hud_core_hero_info_panel_bg_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/hero_info_panel_bg.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_hero_info_panel_bg_png.png"
"Panels","hud_core_ability_sub_frame_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/ability_sub_frame.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_ability_sub_frame_webp.webp"
"Panels","hud_core_brawl_sigil_outer_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/brawl_sigil_outer.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_brawl_sigil_outer_png.png"
"Panels","hud_core_status_bg_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/status_bg.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_status_bg_webp.webp"
"TeamBadges","hud_core_team2_patron_logo_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/team2_patron_logo.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_team2_patron_logo_webp.webp"
"Panels","hud_core_hero_info_panel_bg_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/hero_info_panel_bg.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_hero_info_panel_bg_webp.webp"
"TeamBadges","hud_core_team1_patron_logo_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/team1_patron_logo.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_team1_patron_logo_png.png"
"Panels","hud_core_ability_sub_frame_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/ability_sub_frame.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_ability_sub_frame_png.png"
"TeamBadges","hud_core_team2_patron_logo_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/team2_patron_logo.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_team2_patron_logo_png.png"
"TeamBadges","hud_core_icon_team2_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/icon_team2.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_icon_team2_png.png"
"TeamBadges","hud_core_team1_patron_logo_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/team1_patron_logo.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_team1_patron_logo_webp.webp"
"Panels","hud_core_status_bg_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/status_bg.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_status_bg_png.png"
"Panels","hud_core_ability_frame_passive_3_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/ability_frame_passive_3.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_ability_frame_passive_3_webp.webp"
"Panels","hud_core_brawl_sigil_inner_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/brawl_sigil_inner.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_brawl_sigil_inner_png.png"
"Panels","hud_core_brawl_sigil_center_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/brawl_sigil_center.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_brawl_sigil_center_webp.webp"
"TeamBadges","hud_core_team1_icon_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/team1_icon.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_team1_icon_webp.webp"
"Panels","hud_core_brawl_sigil_inner_blurred_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/brawl_sigil_inner_blurred.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_brawl_sigil_inner_blurred_webp.webp"
"Panels","hud_core_brawl_sigil_center_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/brawl_sigil_center.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_brawl_sigil_center_png.png"
"TeamBadges","hud_core_team2_patron_logo_reveal_mask_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/team2_patron_logo_reveal_mask.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_team2_patron_logo_reveal_mask_png.png"
"TeamBadges","hud_core_icon_team2_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/icon_team2.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\TeamBadges\hud_core_icon_team2_webp.webp"
"Panels","hud_core_brawl_sigil_inner_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/brawl_sigil_inner.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_brawl_sigil_inner_webp.webp"
"Panels","hud_core_brawl_sigil_inner_blurred_png","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/brawl_sigil_inner_blurred.png","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_brawl_sigil_inner_blurred_png.png"
"Panels","hud_core_ability_frame_passive_0_webp","https://assets-bucket.deadlock-api.com/assets-api-res/images/hud/core/ability_frame_passive_0.webp","C:\APP\programs\shixi\deadlock-banpick\assets\UiDownloads\Panels\hud_core_ability_frame_passive_0_webp.webp"
